행정동코드,상권업종대분류명,store_count
41281576,부동산,67
41281576,소매,181
41281576,수리·개인,145
41281576,숙박,1
41281576,시설관리·임대,43
41281576,예술·스포츠,33
41281576,음식,255
41281577,과학·기술,59
41281577,교육,58
41281577,보건의료,18
41281577,부동산,20
41281577,소매,98
41281577,수리·개인,80
41281577,시설관리·임대,21
41281577,예술·스포츠,29
41281577,음식,101
41281580,과학·기술,304
41281580,교육,109
41281580,보건의료,12
41281580,부동산,78
41281580,소매,380
41281580,수리·개인,140
41281580,숙박,2
41281580,시설관리·임대,65
41281580,예술·스포츠,28
41281580,음식,367
41281590,과학·기술,48
41281590,교육,81
41281590,보건의료,23
41281590,부동산,33
41281590,소매,301
41281590,수리·개인,143
41281590,숙박,11
41281590,시설관리·임대,30
41281590,예술·스포츠,47
41281590,음식,323
41281600,과학·기술,67
41281600,교육,63
41281600,보건의료,26
41281600,부동산,40
41281600,소매,255
41281600,수리·개인,155
41281600,숙박,4
41281600,시설관리·임대,31
41281600,예술·스포츠,46
41281600,음식,320
41281610,과학·기술,54
41281610,교육,42
41281610,보건의료,7
41281610,부동산,48
41281610,소매,172
41281610,수리·개인,77
41281610,숙박,7
41281610,시설관리·임대,25
41281610,예술·스포츠,28
41281610,음식,127
41281621,과학·기술,225
41281621,교육,161
41281621,보건의료,48
41281621,부동산,51
41281621,소매,257
41281621,수리·개인,185
41281621,숙박,8
41281621,시설관리·임대,91
41281621,예술·스포츠,70
41281621,음식,373
41281622,과학·기술,100
41281622,교육,279
41281622,보건의료,90
41281622,부동산,53
41281622,소매,397
41281622,수리·개인,191
41281622,숙박,15
41281622,시설관리·임대,37
41281622,예술·스포츠,117
41281622,음식,409
41281630,과학·기술,81
41281630,교육,29
41281630,보건의료,15
41281630,부동산,38
41281630,소매,200
41281630,수리·개인,115
41281630,숙박,3
41281630,시설관리·임대,69
41281630,예술·스포츠,26
41281630,음식,243
41281640,과학·기술,32
41281640,교육,70
41281640,보건의료,22
41281640,부동산,19
41281640,소매,107
41281640,수리·개인,71
41281640,숙박,2
41281640,시설관리·임대,18
41281640,예술·스포츠,26
41281640,음식,112
41281650,과학·기술,120
41281650,교육,121
41281650,보건의료,37
41281650,부동산,50
41281650,소매,239
41281650,수리·개인,170
41281650,숙박,5
41281650,시설관리·임대,57
41281650,예술·스포츠,71
41281650,음식,331
41281655,과학·기술,29
41281655,교육,81
41281655,보건의료,38
41281655,부동산,21
41281655,소매,76
41281655,수리·개인,69
41281655,숙박,1
41281655,시설관리·임대,6
41281655,예술·스포츠,33
41281655,음식,93
41281656,과학·기술,36
41281656,교육,44
41281656,보건의료,34
41281656,부동산,14
41281656,소매,102
41281656,수리·개인,62
41281656,숙박,2
41281656,시설관리·임대,17
41281656,예술·스포츠,39
41281656,음식,168
41281660,과학·기술,1024
41281660,교육,224
41281660,보건의료,24
41281660,부동산,85
41281660,소매,326
41281660,수리·개인,136
41281660,숙박,3
41281660,시설관리·임대,96
41281660,예술·스포츠,62
41281660,음식,308
41281670,과학·기술,128
41281670,교육,85
41281670,보건의료,7
41281670,부동산,43
41281670,소매,99
41281670,수리·개인,49
41281670,숙박,1
41281670,시설관리·임대,41
41281670,예술·스포츠,18
41281670,음식,121
41285510,과학·기술,82
41285510,교육,194
41285510,보건의료,27
41285510,부동산,55
41285510,소매,387
41285510,수리·개인,178
41285510,시설관리·임대,46
41285510,예술·스포츠,68
41285510,음식,289
41285525,과학·기술,46
41285525,교육,94
41285525,보건의료,24
41285525,부동산,32
41285525,소매,161
41285525,수리·개인,103
41285525,숙박,1
41285525,시설관리·임대,38
41285525,예술·스포츠,63
41285525,음식,167
41285526,과학·기술,26
41285526,교육,66
41285526,보건의료,18
41285526,부동산,21
41285526,소매,96
41285526,수리·개인,86
41285526,숙박,2
41285526,시설관리·임대,11
41285526,예술·스포츠,34
41285526,음식,133
41285530,과학·기술,158
41285530,교육,173
41285530,보건의료,19
41285530,부동산,47
41285530,소매,364
41285530,수리·개인,212
41285530,숙박,1
41285530,시설관리·임대,39
41285530,예술·스포츠,39
41285530,음식,584
41285540,과학·기술,86
41285540,교육,176
41285540,보건의료,46
41285540,부동산,59
41285540,소매,226
41285540,수리·개인,160
41285540,숙박,1
41285540,시설관리·임대,33
41285540,예술·스포츠,75
41285540,음식,333
41285551,과학·기술,120
41285551,교육,75
41285551,보건의료,27
41285551,부동산,45
41285551,소매,436
41285551,수리·개인,196
41285551,숙박,8
41285551,시설관리·임대,61
41285551,예술·스포츠,94
41285551,음식,524
41285552,과학·기술,155
41285552,교육,72
41285552,보건의료,31
41285552,부동산,37
41285552,소매,209
41285552,수리·개인,166
41285552,숙박,9
41285552,시설관리·임대,58
41285552,예술·스포츠,38
41285552,음식,292
41285560,과학·기술,64
41285560,교육,344
41285560,보건의료,35
41285560,부동산,45
41285560,소매,222
41285560,수리·개인,132
41285560,숙박,2
41285560,시설관리·임대,22
41285560,예술·스포츠,65
41285560,음식,303
41285570,과학·기술,81
41285570,교육,146
41285570,보건의료,36
41285570,부동산,25
41285570,소매,280
41285570,수리·개인,91
41285570,숙박,5
41285570,시설관리·임대,30
41285570,예술·스포츠,50
41285570,음식,134
41285580,과학·기술,150
41285580,교육,59
41285580,보건의료,1
41285580,부동산,42
41285580,소매,183
41285580,수리·개인,93
41285580,숙박,1
41285580,시설관리·임대,34
41285580,예술·스포츠,13
41285580,음식,178
41285590,과학·기술,1095
41285590,교육,241
41285590,보건의료,135
41285590,부동산,172
41285590,소매,963
41285590,수리·개인,520
41285590,숙박,21
41285590,시설관리·임대,303
41285590,예술·스포츠,214
41285590,음식,1091
41285600,과학·기술,173
41285600,교육,48
41285600,보건의료,8
41285600,부동산,103
41285600,소매,461
41285600,수리·개인,267
41285600,숙박,4
41285600,시설관리·임대,157
41285600,예술·스포츠,41
41285600,음식,241
41287510,과학·기술,26
41287510,교육,63
41287510,보건의료,13
41287510,부동산,27
41287510,소매,124
41287510,수리·개인,95
41287510,숙박,1
41287510,시설관리·임대,17
41287510,예술·스포츠,29
41287510,음식,137
41287520,과학·기술,44
41287520,교육,31
41287520,보건의료,44
41287520,부동산,37
41287520,소매,270
41287520,수리·개인,130
41287520,숙박,18
41287520,시설관리·임대,35
41287520,예술·스포츠,49
41287520,음식,310
41287530,과학·기술,32
41287530,교육,418
41287530,보건의료,31
41287530,부동산,50
41287530,소매,132
41287530,수리·개인,80
41287530,시설관리·임대,8
41287530,예술·스포츠,68
41287530,음식,157
41287545,과학·기술,60
41287545,교육,116
41287545,보건의료,47
41287545,부동산,41
41287545,소매,153
41287545,수리·개인,107
41287545,숙박,13
41287545,시설관리·임대,44
41287545,예술·스포츠,102
41287545,음식,306
41287546,과학·기술,6
41287546,교육,24
41287546,보건의료,3
41287546,부동산,9
41287546,소매,34
41287546,수리·개인,20
41287546,숙박,1
41287546,시설관리·임대,4
41287546,예술·스포츠,2
41287546,음식,33
41287550,과학·기술,70
41287550,교육,180
41287550,보건의료,92
41287550,부동산,49
41287550,소매,282
41287550,수리·개인,151
41287550,숙박,5
41287550,시설관리·임대,34
41287550,예술·스포츠,47
41287550,음식,201
41287560,과학·기술,130
41287560,교육,196
41287560,보건의료,46
41287560,부동산,41
41287560,소매,239
41287560,수리·개인,181
41287560,숙박,8
41287560,시설관리·임대,71
41287560,예술·스포츠,45
41287560,음식,185
41287570,과학·기술,165
41287570,교육,123
41287570,보건의료,58
41287570,부동산,65
41287570,소매,303
41287570,수리·개인,216
41287570,숙박,28
41287570,시설관리·임대,90
41287570,예술·스포츠,96
41287570,음식,534
41287580,과학·기술,135
41287580,교육,116
41287580,보건의료,16
41287580,부동산,53
41287580,소매,598
41287580,수리·개인,213
41287580,숙박,3
41287580,시설관리·임대,69
41287580,예술·스포츠,42
41287580,음식,430
41287600,과학·기술,114
41287600,교육,112
41287600,보건의료,13
41287600,부동산,50
41287600,소매,514
41287600,수리·개인,260
41287600,시설관리·임대,69
41287600,예술·스포츠,63
41287600,음식,257
41287610,과학·기술,107
41287610,교육,83
41287610,보건의료,8
41287610,부동산,37
41287610,소매,217
41287610,수리·개인,115
41287610,시설관리·임대,67
41287610,예술·스포츠,21
41287610,음식,151
41290510,과학·기술,44
41290510,교육,75
41290510,보건의료,15
41290510,부동산,25
41290510,소매,60
41290510,수리·개인,35
41290510,숙박,3
41290510,시설관리·임대,8
41290510,예술·스포츠,21
41290510,음식,146
41290515,과학·기술,14
41290515,교육,67
41290515,보건의료,14
41290515,부동산,43
41290515,소매,31
41290515,수리·개인,26
41290515,시설관리·임대,2
41290515,예술·스포츠,3
41290515,음식,62
41290520,과학·기술,74
41290520,교육,44
41290520,보건의료,17
41290520,부동산,23
41290520,소매,101
41290520,수리·개인,23
41290520,시설관리·임대,10
41290520,예술·스포츠,16
41290520,음식,203
41290530,과학·기술,66
41290530,교육,121
41290530,보건의료,48
41290530,부동산,36
41290530,소매,227
41290530,수리·개인,73
41290530,시설관리·임대,19
41290530,예술·스포츠,40
41290530,음식,165
41290540,과학·기술,20
41290540,교육,18
41290540,보건의료,5
41290540,부동산,21
41290540,소매,26
41290540,수리·개인,14
41290540,시설관리·임대,4
41290540,예술·스포츠,2
41290540,음식,19
41290550,과학·기술,111
41290550,교육,39
41290550,부동산,30
41290550,소매,203
41290550,수리·개인,67
41290550,시설관리·임대,25
41290550,예술·스포츠,1
41290550,음식,109
41290560,과학·기술,27
41290560,교육,24
41290560,부동산,7
41290560,소매,51
41290560,수리·개인,13
41290560,시설관리·임대,8
41290560,예술·스포츠,6
41290560,음식,54
41310510,과학·기술,1527
41310510,교육,146
41310510,보건의료,32
41310510,부동산,83
41310510,소매,338
41310510,수리·개인,177
41310510,숙박,4
41310510,시설관리·임대,83
41310510,예술·스포츠,65
41310510,음식,369
41310520,과학·기술,144
41310520,교육,226
41310520,보건의료,50
41310520,부동산,66
41310520,소매,475
41310520,수리·개인,200
41310520,숙박,8
41310520,시설관리·임대,74
41310520,예술·스포츠,66
41310520,음식,301
41310530,과학·기술,56
41310530,교육,64
41310530,보건의료,92
41310530,부동산,36
41310530,소매,341
41310530,수리·개인,136
41310530,숙박,3
41310530,시설관리·임대,40
41310530,예술·스포츠,28
41310530,음식,162
41310541,과학·기술,187
41310541,교육,61
41310541,보건의료,23
41310541,부동산,50
41310541,소매,284
41310541,수리·개인,137
41310541,숙박,14
41310541,시설관리·임대,80
41310541,예술·스포츠,38
41310541,음식,291
41310542,과학·기술,47
41310542,교육,55
41310542,보건의료,6
41310542,부동산,25
41310542,소매,98
41310542,수리·개인,75
41310542,시설관리·임대,12
41310542,예술·스포츠,8
41310542,음식,78
41310570,과학·기술,65
41310570,교육,47
41310570,보건의료,55
41310570,부동산,56
41310570,소매,444
41310570,수리·개인,179
41310570,숙박,63
41310570,시설관리·임대,36
41310570,예술·스포츠,94
41310570,음식,706
41310580,과학·기술,67
41310580,교육,44
41310580,보건의료,28
41310580,부동산,64
41310580,소매,287
41310580,수리·개인,211
41310580,숙박,13
41310580,시설관리·임대,62
41310580,예술·스포츠,52
41310580,음식,381
41310590,과학·기술,67
41310590,교육,257
41310590,보건의료,71
41310590,부동산,52
41310590,소매,233
41310590,수리·개인,105
41310590,숙박,2
41310590,시설관리·임대,36
41310590,예술·스포츠,80
41310590,음식,269
41360250,과학·기술,187
41360250,교육,242
41360250,보건의료,71
41360250,부동산,85
41360250,소매,543
41360250,수리·개인,240
41360250,숙박,10
41360250,시설관리·임대,126
41360250,예술·스포츠,102
41360250,음식,640
41360253,과학·기술,316
41360253,교육,352
41360253,보건의료,107
41360253,부동산,164
41360253,소매,1029
41360253,수리·개인,516
41360253,숙박,21
41360253,시설관리·임대,124
41360253,예술·스포츠,187
41360253,음식,1101
41360256,과학·기술,335
41360256,교육,315
41360256,보건의료,104
41360256,부동산,199
41360256,소매,1102
41360256,수리·개인,529
41360256,숙박,35
41360256,시설관리·임대,157
41360256,예술·스포츠,175
41360256,음식,1320
41360259,과학·기술,146
41360259,교육,49
41360259,보건의료,19
41360259,부동산,58
41360259,소매,451
41360259,수리·개인,178
41360259,숙박,2
41360259,시설관리·임대,115
41360259,예술·스포츠,46
41360259,음식,254
41360262,과학·기술,124
41360262,교육,135
41360262,보건의료,52
41360262,부동산,77
41360262,소매,424
41360262,수리·개인,279
41360262,숙박,19
41360262,시설관리·임대,61
41360262,예술·스포츠,94
41360262,음식,528
41360265,과학·기술,42
41360265,교육,59
41360265,보건의료,38
41360265,부동산,43
41360265,소매,191
41360265,수리·개인,123
41360265,숙박,6
41360265,시설관리·임대,27
41360265,예술·스포츠,43
41360265,음식,238
41360310,과학·기술,39
41360310,교육,61
41360310,보건의료,17
41360310,부동산,21
41360310,소매,190
41360310,수리·개인,79
41360310,숙박,16
41360310,시설관리·임대,36
41360310,예술·스포츠,43
41360310,음식,186
41360340,과학·기술,66
41360340,교육,32
41360340,보건의료,9
41360340,부동산,40
41360340,소매,185
41360340,수리·개인,44
41360340,숙박,112
41360340,시설관리·임대,49
41360340,예술·스포츠,13
41360340,음식,150
41360360,과학·기술,26
41360360,교육,16
41360360,보건의료,1
41360360,부동산,6
41360360,소매,75
41360360,수리·개인,2
41360360,숙박,10
41360360,시설관리·임대,21
41360360,예술·스포츠,20
41360360,음식,105
41360510,과학·기술,133
41360510,교육,256
41360510,보건의료,78
41360510,부동산,69
41360510,소매,338
41360510,수리·개인,238
41360510,숙박,8
41360510,시설관리·임대,59
41360510,예술·스포츠,79
41360510,음식,550
41360520,과학·기술,114
41360520,교육,215
41360520,보건의료,38
41360520,부동산,51
41360520,소매,267
41360520,수리·개인,209
41360520,숙박,5
41360520,시설관리·임대,60
41360520,예술·스포츠,64
41360520,음식,324
41360530,과학·기술,115
41360530,교육,44
41360530,보건의료,22
41360530,부동산,35
41360530,소매,260
41360530,수리·개인,119
41360530,숙박,6
41360530,시설관리·임대,69
41360530,예술·스포츠,38
41360530,음식,203
41360540,과학·기술,59
41360540,교육,9
41360540,부동산,31
41360540,소매,292
41360540,수리·개인,39
41360540,숙박,1
41360540,시설관리·임대,56
41360540,예술·스포츠,12
41360540,음식,49
41360545,과학·기술,946
41360545,교육,709
41360545,보건의료,142
41360545,부동산,198
41360545,소매,1109
41360545,수리·개인,521
41360545,숙박,6
41360545,시설관리·임대,123
41360545,예술·스포츠,168
41360545,음식,1049
41360565,과학·기술,755
41360565,교육,216
41360565,보건의료,34
41360565,부동산,132
41360565,소매,399
41360565,수리·개인,174
41360565,숙박,3
41360565,시설관리·임대,106
41360565,예술·스포츠,68
41360565,음식,367
41360570,과학·기술,1203
41360570,교육,457
41360570,보건의료,86
41360570,부동산,219
41360570,소매,885
41360570,수리·개인,525
41360570,숙박,6
41360570,시설관리·임대,273
41360570,예술·스포츠,148
41360570,음식,946
41370510,과학·기술,70
41370510,교육,113
41370510,보건의료,59
41370510,부동산,30
41370510,소매,482
41370510,수리·개인,201
41370510,숙박,14
41370510,시설관리·임대,49
41370510,예술·스포츠,72
41370510,음식,578
41370523,과학·기술,162
41370523,교육,159
41370523,보건의료,103
41370523,부동산,86
41370523,소매,603
41370523,수리·개인,349
41370523,숙박,91
41370523,시설관리·임대,116
41370523,예술·스포츠,177
41370523,음식,850
41370526,과학·기술,36
41370526,교육,60
41370526,보건의료,9
41370526,부동산,24
41370526,소매,102
41370526,수리·개인,86
41370526,숙박,1
41370526,시설관리·임대,35
41370526,예술·스포츠,23
41370526,음식,149
41370530,과학·기술,90
41370530,교육,64
41370530,보건의료,13
41370530,부동산,73
41370530,소매,290
41370530,수리·개인,230
41370530,숙박,29
41370530,시설관리·임대,119
41370530,예술·스포츠,116
41370530,음식,536
41370543,과학·기술,69
41370543,교육,141
41370543,보건의료,30
41370543,부동산,54
41370543,소매,183
41370543,수리·개인,157
41370543,숙박,9
41370543,시설관리·임대,39
41370543,예술·스포츠,53
41370543,음식,266
41370546,과학·기술,46
41370546,교육,95
41370546,보건의료,18
41370546,부동산,28
41370546,소매,188
41370546,수리·개인,159
41370546,숙박,8
41370546,시설관리·임대,21
41370546,예술·스포츠,59
41370546,음식,252
41370550,과학·기술,647
41370550,교육,118
41370550,보건의료,12
41370550,부동산,62
41370550,소매,286
41370550,수리·개인,140
41370550,숙박,6
41370550,시설관리·임대,68
41370550,예술·스포츠,66
41370550,음식,333
41370560,과학·기술,447
41370560,교육,63
41370560,보건의료,10
41370560,부동산,32
41370560,소매,121
41370560,수리·개인,63
41370560,숙박,6
41370560,시설관리·임대,38
41370560,예술·스포츠,21
41370560,음식,147
41390510,과학·기술,174
41390510,교육,158
41390510,보건의료,53
41390510,부동산,80
41390510,소매,517
41390510,수리·개인,267
41390510,숙박,12
41390510,시설관리·임대,90
41390510,예술·스포츠,119
41390510,음식,632
41390520,과학·기술,116
41390520,교육,69
41390520,보건의료,74
41390520,부동산,79
41390520,소매,614
41390520,수리·개인,259
41390520,숙박,13
41390520,시설관리·임대,76
41390520,예술·스포츠,113
41390520,음식,601
41390531,과학·기술,36
41390531,교육,15
41390531,보건의료,2
41390531,부동산,18
41390531,소매,109
41390531,수리·개인,45
41390531,숙박,1
41390531,시설관리·임대,21
41390531,예술·스포츠,11
41390531,음식,78
41390540,과학·기술,104
41390540,교육,316
41390540,보건의료,60
41390540,부동산,67
41390540,소매,339
41390540,수리·개인,236
41390540,시설관리·임대,43
41390540,예술·스포츠,106
41390540,음식,509
41390550,과학·기술,21
41390550,교육,21
41390550,보건의료,7
41390550,부동산,29
41390550,소매,130
41390550,수리·개인,71
41390550,시설관리·임대,28
41390550,예술·스포츠,21
41390550,음식,108
41390570,과학·기술,81
41390570,교육,180
41390570,보건의료,33
41390570,부동산,73
41390570,소매,305
41390570,수리·개인,154
41390570,숙박,1
41390570,시설관리·임대,37
41390570,예술·스포츠,84
41390570,음식,457
41390581,과학·기술,20
41390581,교육,31
41390581,보건의료,20
41390581,부동산,20
41390581,소매,202
41390581,수리·개인,82
41390581,숙박,6
41390581,시설관리·임대,19
41390581,예술·스포츠,46
41390581,음식,203
41390582,과학·기술,28
41390582,교육,47
41390582,보건의료,14
41390582,부동산,27
41390582,소매,137
41390582,수리·개인,65
41390582,숙박,30
41390582,시설관리·임대,19
41390582,예술·스포츠,64
41390582,음식,230
41390589,과학·기술,93
41390589,교육,45
41390589,보건의료,14
41390589,부동산,104
41390589,소매,480
41390589,수리·개인,270
41390589,숙박,16
41390589,시설관리·임대,102
41390589,예술·스포츠,135
41390589,음식,647
41390591,과학·기술,193
41390591,교육,67
41390591,보건의료,69
41390591,부동산,145
41390591,소매,591
41390591,수리·개인,222
41390591,숙박,41
41390591,시설관리·임대,115
41390591,예술·스포츠,137
41390591,음식,808
41390592,과학·기술,96
41390592,교육,55
41390592,보건의료,20
41390592,부동산,76
41390592,소매,249
41390592,수리·개인,182
41390592,숙박,19
41390592,시설관리·임대,50
41390592,예술·스포츠,41
41390592,음식,400
41390593,과학·기술,73
41390593,교육,46
41390593,보건의료,28
41390593,부동산,71
41390593,소매,365
41390593,수리·개인,147
41390593,숙박,24
41390593,시설관리·임대,23
41390593,예술·스포츠,95
41390593,음식,583
41390594,과학·기술,28
41390594,교육,71
41390594,보건의료,20
41390594,부동산,27
41390594,소매,99
41390594,수리·개인,89
41390594,숙박,8
41390594,시설관리·임대,2
41390594,예술·스포츠,37
41390594,음식,134
41390596,과학·기술,13
41390596,교육,249
41390596,보건의료,13
41390596,부동산,32
41390596,소매,248
41390596,수리·개인,62
41390596,숙박,1
41390596,시설관리·임대,8
41390596,예술·스포츠,39
41390596,음식,204
41390597,과학·기술,406
41390597,교육,226
41390597,보건의료,55
41390597,부동산,97
41390597,소매,420
41390597,수리·개인,352
41390597,숙박,1
41390597,시설관리·임대,97
41390597,예술·스포츠,138
41390597,음식,690
41390621,과학·기술,27
41390621,교육,5
41390621,부동산,33
41390621,소매,124
41390621,수리·개인,33
41390621,숙박,1
41390621,시설관리·임대,33
41390621,예술·스포츠,6
41390621,음식,57
41390630,과학·기술,206
41390630,교육,96
41390630,보건의료,11
41390630,부동산,62
41390630,소매,209
41390630,수리·개인,133
41390630,숙박,1
41390630,시설관리·임대,61
41390630,예술·스포츠,43
41390630,음식,310
41390631,과학·기술,24
41390631,교육,202
41390631,보건의료,35
41390631,부동산,27
41390631,소매,184
41390631,수리·개인,100
41390631,시설관리·임대,7
41390631,예술·스포츠,58
41390631,음식,286
41390640,과학·기술,78
41390640,교육,96
41390640,보건의료,35
41390640,부동산,48
41390640,소매,221
41390640,수리·개인,144
41390640,숙박,1
41390640,시설관리·임대,11
41390640,예술·스포츠,67
41390640,음식,300
41390650,과학·기술,85
41390650,교육,32
41390650,보건의료,2
41390650,부동산,71
41390650,소매,201
41390650,수리·개인,26
41390650,숙박,22
41390650,시설관리·임대,28
41390650,예술·스포츠,21
41390650,음식,278
41410510,과학·기술,242
41410510,교육,81
41410510,보건의료,30
41410510,부동산,84
41410510,소매,373
41410510,수리·개인,250
41410510,숙박,23
41410510,시설관리·임대,90
41410510,예술·스포츠,81
41410510,음식,559
41410520,과학·기술,59
41410520,교육,159
41410520,보건의료,47
41410520,부동산,51
41410520,소매,212
41410520,수리·개인,171
41410520,시설관리·임대,50
41410520,예술·스포츠,68
41410520,음식,327
41410540,과학·기술,71
41410540,교육,59
41410540,보건의료,47
41410540,부동산,46
41410540,소매,319
41410540,수리·개인,162
41410540,숙박,11
41410540,시설관리·임대,51
41410540,예술·스포츠,73
41410540,음식,438
41410550,과학·기술,26
41410550,교육,70
41410550,보건의료,22
41410550,부동산,25
41410550,소매,95
41410550,수리·개인,70
41410550,시설관리·임대,16
41410550,예술·스포츠,32
41410550,음식,112
41410560,과학·기술,95
41410560,교육,37
41410560,보건의료,10
41410560,부동산,38
41410560,소매,188
41410560,수리·개인,144
41410560,숙박,25
41410560,시설관리·임대,62
41410560,예술·스포츠,54
41410560,음식,367
41410570,과학·기술,48
41410570,교육,76
41410570,보건의료,19
41410570,부동산,34
41410570,소매,85
41410570,수리·개인,74
41410570,숙박,2
41410570,시설관리·임대,29
41410570,예술·스포츠,29
41410570,음식,92
41410580,과학·기술,5
41410580,교육,44
41410580,보건의료,6
41410580,부동산,22
41410580,소매,35
41410580,수리·개인,16
41410580,시설관리·임대,2
41410580,예술·스포츠,6
41410580,음식,29
41410590,과학·기술,4
41410590,교육,24
41410590,보건의료,3
41410590,부동산,13
41410590,소매,34
41410590,수리·개인,22
41410590,예술·스포츠,6
41410590,음식,48
41410600,과학·기술,8
41410600,교육,57
41410600,보건의료,9
41410600,부동산,23
41410600,소매,31
41410600,수리·개인,34
41410600,시설관리·임대,3
41410600,예술·스포츠,12
41410600,음식,42
41410610,과학·기술,16
41410610,교육,26
41410610,보건의료,5
41410610,부동산,12
41410610,소매,50
41410610,수리·개인,30
41410610,숙박,2
41410610,시설관리·임대,7
41410610,예술·스포츠,13
41410610,음식,107
41410620,과학·기술,166
41410620,교육,283
41410620,보건의료,142
41410620,부동산,41
41410620,소매,437
41410620,수리·개인,343
41410620,숙박,30
41410620,시설관리·임대,62
41410620,예술·스포츠,117
41410620,음식,620
41410630,과학·기술,102
41410630,교육,93
41410630,보건의료,12
41410630,부동산,33
41410630,소매,142
41410630,수리·개인,93
41410630,시설관리·임대,26
41410630,예술·스포츠,25
41410630,음식,214
41430510,과학·기술,48
41430510,교육,35
41430510,보건의료,13
41430510,부동산,20
41430510,소매,131
41430510,수리·개인,56
41430510,시설관리·임대,30
41430510,예술·스포츠,23
41430510,음식,116
41430520,과학·기술,137
41430520,교육,88
41430520,보건의료,31
41430520,부동산,55
41430520,소매,258
41430520,수리·개인,112
41430520,숙박,5
41430520,시설관리·임대,36
41430520,예술·스포츠,45
41430520,음식,385
41430530,과학·기술,49
41430530,교육,90
41430530,보건의료,33
41430530,부동산,42
41430530,소매,178
41430530,수리·개인,114
41430530,숙박,3
41430530,시설관리·임대,26
41430530,예술·스포츠,48
41430530,음식,214
41430540,과학·기술,60
41430540,교육,117
41430540,보건의료,23
41430540,부동산,34
41430540,소매,157
41430540,수리·개인,111
41430540,숙박,16
41430540,시설관리·임대,28
41430540,예술·스포츠,45
41430540,음식,181
41430550,과학·기술,41
41430550,교육,101
41430550,보건의료,31
41430550,부동산,54
41430550,소매,102
41430550,수리·개인,62
41430550,시설관리·임대,12
41430550,예술·스포츠,33
41430550,음식,104
41430560,과학·기술,240
41430560,교육,100
41430560,보건의료,34
41430560,부동산,76
41430560,소매,349
41430560,수리·개인,99
41430560,숙박,1
41430560,시설관리·임대,41
41430560,예술·스포츠,55
41430560,음식,423
41450510,과학·기술,86
41450510,교육,12
41450510,보건의료,1
41450510,부동산,38
41450510,소매,246
41450510,수리·개인,100
41450510,숙박,3
41450510,시설관리·임대,71
41450510,예술·스포츠,21
41450510,음식,133
41450520,과학·기술,37
41450520,교육,17
41450520,보건의료,46
41450520,부동산,27
41450520,소매,201
41450520,수리·개인,81
41450520,숙박,9
41450520,시설관리·임대,22
41450520,예술·스포츠,46
41450520,음식,254
41450530,과학·기술,140
41450530,교육,168
41450530,보건의료,50
41450530,부동산,92
41450530,소매,583
41450530,수리·개인,198
41450530,숙박,13
41450530,시설관리·임대,57
41450530,예술·스포츠,70
41450530,음식,348
41450540,과학·기술,24
41450540,교육,29
41450540,보건의료,12
41450540,부동산,36
41450540,소매,85
41450540,수리·개인,67
41450540,숙박,8
41450540,시설관리·임대,13
41450540,예술·스포츠,15
41450540,음식,87
41450550,과학·기술,25
41450550,교육,35
41450550,보건의료,16
41450550,부동산,39
41450550,소매,145
41450550,수리·개인,84
41450550,숙박,2
41450550,시설관리·임대,20
41450550,예술·스포츠,31
41450550,음식,155
41450560,과학·기술,616
41450560,교육,142
41450560,보건의료,59
41450560,부동산,91
41450560,소매,448
41450560,수리·개인,156
41450560,숙박,3
41450560,시설관리·임대,136
41450560,예술·스포츠,62
41450560,음식,384
41450580,과학·기술,53
41450580,교육,29
41450580,보건의료,5
41450580,부동산,40
41450580,소매,160
41450580,수리·개인,70
41450580,숙박,1
41450580,시설관리·임대,27
41450580,예술·스포츠,14
41450580,음식,63
41450582,과학·기술,56
41450582,교육,172
41450582,보건의료,27
41450582,부동산,50
41450582,소매,164
41450582,수리·개인,84
41450582,숙박,1
41450582,시설관리·임대,23
41450582,예술·스포츠,53
41450582,음식,206
41450585,과학·기술,25
41450585,교육,86
41450585,보건의료,20
41450585,부동산,54
41450585,소매,117
41450585,수리·개인,47
41450585,시설관리·임대,13
41450585,예술·스포츠,27
41450585,음식,113
41450590,과학·기술,43
41450590,교육,2
41450590,부동산,21
41450590,소매,115
41450590,수리·개인,30
41450590,숙박,1
41450590,시설관리·임대,81
41450590,예술·스포츠,3
41450590,음식,58
41450600,과학·기술,56
41450600,교육,8
41450600,보건의료,2
41450600,부동산,15
41450600,소매,137
41450600,수리·개인,87
41450600,숙박,1
41450600,시설관리·임대,24
41450600,예술·스포츠,11
41450600,음식,49
41450610,과학·기술,417
41450610,교육,390
41450610,보건의료,124
41450610,부동산,209
41450610,소매,594
41450610,수리·개인,568
41450610,숙박,8
41450610,시설관리·임대,146
41450610,예술·스포츠,204
41450610,음식,993
41450620,과학·기술,712
41450620,교육,268
41450620,보건의료,53
41450620,부동산,91
41450620,소매,297
41450620,수리·개인,133
41450620,숙박,1
41450620,시설관리·임대,80
41450620,예술·스포츠,44
41450620,음식,364
41450630,과학·기술,670
41450630,교육,280
41450630,보건의료,28
41450630,부동산,112
41450630,소매,440
41450630,수리·개인,101
41450630,숙박,1
41450630,시설관리·임대,145
41450630,예술·스포츠,75
41450630,음식,347
41461250,과학·기술,170
41461250,교육,139
41461250,보건의료,33
41461250,부동산,98
41461250,소매,405
41461250,수리·개인,239
41461250,숙박,36
41461250,시설관리·임대,109
41461250,예술·스포츠,96
41461250,음식,634
