행정동코드,상권업종중분류명,store_count
41310542,애완동물·용품 소매,5
41310542,여행사·보조,2
41310542,오락용품 소매,7
41310542,욕탕·신체관리,2
41310542,운송장비 대여,1
41310542,유원지·오락,3
41310542,음료 소매,1
41310542,의약·화장품 소매,8
41310542,의원,6
41310542,이용·미용,48
41310542,인쇄·제품제작,7
41310542,일반 교육,20
41310542,자동차 수리·세차,4
41310542,전문 디자인,18
41310542,종합 소매,25
41310542,주점,7
41310542,중고 상품 소매,4
41310542,중식,2
41310542,철물·건설자재 소매,4
41310542,청소·방제,5
41310542,컴퓨터 수리,4
41310542,한식,29
41310570,가구 소매,4
41310570,가전·통신 소매,22
41310570,가전제품 수리,10
41310570,가정용품 대여,4
41310570,고용 알선,10
41310570,광고,11
41310570,교육 지원,4
41310570,구내식당·뷔페,2
41310570,기술 서비스,3
41310570,기타 가정용품 수리,14
41310570,기타 간이,76
41310570,기타 교육,32
41310570,기타 사업 서비스,1
41310570,기타 상품 소매,14
41310570,기타 생활용품 소매,10
41310570,기타 숙박,5
41310570,기타 전문 과학,2
41310570,담배 소매,4
41310570,도서관·사적지,1
41310570,동남아시아,4
41310570,모터사이클 소매,1
41310570,모터사이클 수리,1
41310570,법무관련 ,4
41310570,병원,5
41310570,본사·경영 컨설팅,10
41310570,부동산 서비스,56
41310570,비알코올 ,44
41310570,사진 촬영,10
41310570,산업용품 대여,1
41310570,서양식,8
41310570,섬유·의복·신발 소매,113
41310570,세탁,8
41310570,수의,6
41310570,스포츠 서비스,25
41310570,시계·귀금속 소매,12
41310570,시설관리,1
41310570,시장 조사,1
41310570,식료품 소매,79
41310570,식물 소매,13
41310570,안경·정밀기기 소매,7
41310570,애완동물·용품 소매,8
41310570,여행사·보조,3
41310570,연료 소매,1
41310570,오락용품 소매,24
41310570,욕탕·신체관리,12
41310570,유원지·오락,68
41310570,의약·화장품 소매,46
41310570,의원,50
41310570,이용·미용,119
41310570,인쇄·제품제작,4
41310570,일반 교육,11
41310570,일반 숙박,58
41310570,일식,23
41310570,자동차 부품 소매,2
41310570,자동차 수리·세차,6
41310570,장례식장 ,5
41310570,장식품 소매,2
41310570,전문 디자인,10
41310570,종합 소매,55
41310570,주점,247
41310570,중고 상품 소매,12
41310570,중식,13
41310570,철물·건설자재 소매,15
41310570,청소·방제,16
41310570,컴퓨터 수리,3
41310570,통신장비 수리,1
41310570,한식,289
41310570,회계·세무,4
41310580,가구 소매,3
41310580,가전·통신 소매,21
41310580,가전제품 수리,16
41310580,가정용품 대여,33
41310580,고용 알선,4
41310580,광고,11
41310580,교육 지원,3
41310580,구내식당·뷔페,2
41310580,기술 서비스,8
41310580,기타 가정용품 수리,13
41310580,기타 간이,76
41310580,기타 교육,21
41310580,기타 보건,2
41310580,기타 상품 소매,6
41310580,기타 생활용품 소매,13
41310580,기타 숙박,7
41310580,기타 전문 과학,1
41310580,담배 소매,4
41310580,도서관·사적지,4
41310580,동남아시아,2
41310580,모터사이클 수리,5
41310580,병원,2
41310580,본사·경영 컨설팅,2
41310580,부동산 서비스,64
41310580,비알코올 ,36
41310580,사진 촬영,9
41310580,산업용품 대여,3
41310580,서양식,6
41310580,섬유·의복·신발 소매,58
41310580,세탁,11
41310580,수의,1
41310580,스포츠 서비스,20
41310580,시계·귀금속 소매,2
41310580,시설관리,2
41310580,시장 조사,1
41310580,식료품 소매,46
41310580,식물 소매,8
41310580,안경·정밀기기 소매,3
41310580,애완동물·용품 소매,3
41310580,여행사·보조,1
41310580,연료 소매,1
41310580,오락용품 소매,19
41310580,욕탕·신체관리,10
41310580,운송장비 대여,2
41310580,유원지·오락,28
41310580,음료 소매,3
41310580,의약·화장품 소매,23
41310580,의원,24
41310580,이용·미용,138
41310580,인쇄·제품제작,9
41310580,일반 교육,20
41310580,일반 숙박,6
41310580,일식,16
41310580,자동차 부품 소매,3
41310580,자동차 수리·세차,13
41310580,장례식장 ,2
41310580,장식품 소매,3
41310580,전문 디자인,15
41310580,종합 소매,41
41310580,주점,69
41310580,중고 상품 소매,7
41310580,중식,16
41310580,철물·건설자재 소매,20
41310580,청소·방제,17
41310580,컴퓨터 수리,3
41310580,한식,158
41310580,회계·세무,10
41310590,가구 소매,2
41310590,가전·통신 소매,17
41310590,가전제품 수리,6
41310590,가정용품 대여,4
41310590,고용 알선,2
41310590,광고,12
41310590,교육 지원,5
41310590,구내식당·뷔페,2
41310590,기술 서비스,7
41310590,기타 가정용품 수리,2
41310590,기타 간이,62
41310590,기타 교육,91
41310590,기타 보건,2
41310590,기타 사업 서비스,3
41310590,기타 상품 소매,5
41310590,기타 생활용품 소매,5
41310590,기타 숙박,2
41310590,담배 소매,1
41310590,도서관·사적지,17
41310590,동남아시아,2
41310590,모터사이클 소매,1
41310590,법무관련 ,1
41310590,병원,1
41310590,본사·경영 컨설팅,9
41310590,부동산 서비스,52
41310590,비알코올 ,46
41310590,사무 지원,3
41310590,사진 촬영,8
41310590,산업용품 대여,5
41310590,서양식,7
41310590,섬유·의복·신발 소매,19
41310590,세탁,9
41310590,수의,4
41310590,스포츠 서비스,53
41310590,시계·귀금속 소매,3
41310590,시설관리,4
41310590,시장 조사,2
41310590,식료품 소매,31
41310590,식물 소매,10
41310590,안경·정밀기기 소매,8
41310590,애완동물·용품 소매,6
41310590,연료 소매,8
41310590,오락용품 소매,19
41310590,욕탕·신체관리,1
41310590,운송장비 대여,4
41310590,유원지·오락,10
41310590,의약·화장품 소매,32
41310590,의원,68
41310590,이용·미용,72
41310590,인쇄·제품제작,10
41310590,일반 교육,161
41310590,일식,10
41310590,자동차 부품 소매,6
41310590,자동차 수리·세차,14
41310590,장례식장 ,1
41310590,장식품 소매,2
41310590,전문 디자인,13
41310590,종합 소매,49
41310590,주점,16
41310590,중고 상품 소매,4
41310590,중식,14
41310590,철물·건설자재 소매,5
41310590,청소·방제,11
41310590,한식,110
41310590,회계·세무,1
41360250,가구 소매,13
41360250,가전·통신 소매,29
41360250,가전제품 수리,13
41360250,가정용품 대여,23
41360250,고용 알선,9
41360250,광고,25
41360250,교육 지원,9
41360250,구내식당·뷔페,4
41360250,기술 서비스,16
41360250,기타 가정용품 수리,9
41360250,기타 간이,141
41360250,기타 교육,103
41360250,기타 보건,2
41360250,기타 사업 서비스,29
41360250,기타 상품 소매,21
41360250,기타 생활용품 소매,12
41360250,기타 숙박,1
41360250,기타 전문 과학,5
41360250,담배 소매,3
41360250,도서관·사적지,17
41360250,동남아시아,1
41360250,모터사이클 소매,3
41360250,모터사이클 수리,2
41360250,법무관련 ,4
41360250,본사·경영 컨설팅,41
41360250,부동산 서비스,85
41360250,비알코올 ,88
41360250,사진 촬영,14
41360250,산업용품 대여,28
41360250,서양식,20
41360250,섬유·의복·신발 소매,73
41360250,세탁,27
41360250,수의,5
41360250,스포츠 서비스,54
41360250,시계·귀금속 소매,6
41360250,시설관리,5
41360250,식료품 소매,73
41360250,식물 소매,22
41360250,안경·정밀기기 소매,6
41360250,애완동물·용품 소매,11
41360250,여행사·보조,5
41360250,연료 소매,20
41360250,오락용품 소매,41
41360250,욕탕·신체관리,13
41360250,운송장비 대여,3
41360250,유원지·오락,31
41360250,음료 소매,5
41360250,의약·화장품 소매,49
41360250,의원,69
41360250,이용·미용,132
41360250,인쇄·제품제작,28
41360250,일반 교육,130
41360250,일반 숙박,9
41360250,일식,9
41360250,자동차 부품 소매,10
41360250,자동차 수리·세차,34
41360250,장례식장 ,2
41360250,장식품 소매,9
41360250,전문 디자인,46
41360250,조경·유지,1
41360250,종합 소매,113
41360250,주점,37
41360250,중고 상품 소매,9
41360250,중식,24
41360250,철물·건설자재 소매,15
41360250,청소·방제,23
41360250,컴퓨터 수리,7
41360250,통신장비 수리,1
41360250,한식,316
41360250,회계·세무,3
41360253,가구 소매,19
41360253,가전·통신 소매,67
41360253,가전제품 수리,24
41360253,가정용품 대여,8
41360253,고용 알선,30
41360253,광고,44
41360253,교육 지원,16
41360253,구내식당·뷔페,17
41360253,기술 서비스,42
41360253,기타 가정용품 수리,26
41360253,기타 간이,249
41360253,기타 개인,1
41360253,기타 교육,177
41360253,기타 보건,2
41360253,기타 사업 서비스,21
41360253,기타 상품 소매,25
41360253,기타 생활용품 소매,35
41360253,기타 숙박,5
41360253,기타 전문 과학,4
41360253,담배 소매,4
41360253,도서관·사적지,21
41360253,동남아시아,7
41360253,모터사이클 소매,3
41360253,모터사이클 수리,7
41360253,법무관련 ,7
41360253,병원,12
41360253,본사·경영 컨설팅,86
41360253,부동산 서비스,164
41360253,비알코올 ,143
41360253,사무 지원,1
41360253,사진 촬영,19
41360253,산업용품 대여,11
41360253,서양식,16
41360253,섬유·의복·신발 소매,160
41360253,세탁,55
41360253,수의,8
41360253,스포츠 서비스,90
41360253,시계·귀금속 소매,10
41360253,시설관리,2
41360253,시장 조사,4
41360253,식료품 소매,140
41360253,식물 소매,17
41360253,안경·정밀기기 소매,19
41360253,애완동물·용품 소매,26
41360253,여행사·보조,7
41360253,연료 소매,31
41360253,오락용품 소매,62
41360253,욕탕·신체관리,11
41360253,운송장비 대여,6
41360253,유원지·오락,76
41360253,음료 소매,5
41360253,의약·화장품 소매,93
41360253,의원,93
41360253,이용·미용,266
41360253,인쇄·제품제작,36
41360253,일반 교육,159
41360253,일반 숙박,16
41360253,일식,29
41360253,자동차 부품 소매,22
41360253,자동차 수리·세차,104
41360253,장례식장 ,7
41360253,장식품 소매,8
41360253,전문 디자인,53
41360253,조경·유지,2
41360253,종합 소매,209
41360253,주점,111
41360253,중고 상품 소매,23
41360253,중식,44
41360253,철물·건설자재 소매,51
41360253,청소·방제,36
41360253,컴퓨터 수리,13
41360253,통신장비 수리,2
41360253,한식,485
41360253,회계·세무,13
41360256,가구 소매,112
41360256,가전·통신 소매,41
41360256,가전제품 수리,22
41360256,가정용품 대여,20
41360256,고용 알선,18
41360256,광고,52
41360256,교육 지원,7
41360256,구내식당·뷔페,13
41360256,기술 서비스,42
41360256,기타 가정용품 수리,29
41360256,기타 간이,242
41360256,기타 교육,169
41360256,기타 보건,4
41360256,기타 사업 서비스,33
41360256,기타 상품 소매,37
41360256,기타 생활용품 소매,31
41360256,기타 숙박,3
41360256,기타 전문 과학,6
41360256,담배 소매,9
41360256,도서관·사적지,14
41360256,동남아시아,6
41360256,모터사이클 소매,3
41360256,모터사이클 수리,4
41360256,법무관련 ,11
41360256,병원,5
41360256,본사·경영 컨설팅,82
41360256,부동산 서비스,199
41360256,비알코올 ,161
41360256,사진 촬영,21
41360256,산업용품 대여,21
41360256,서양식,31
41360256,섬유·의복·신발 소매,158
41360256,세탁,47
41360256,수의,9
41360256,스포츠 서비스,82
41360256,시계·귀금속 소매,6
41360256,시설관리,1
41360256,식료품 소매,134
41360256,식물 소매,19
41360256,안경·정밀기기 소매,15
41360256,애완동물·용품 소매,30
41360256,여행사·보조,1
41360256,연료 소매,25
41360256,오락용품 소매,76
41360256,욕탕·신체관리,18
41360256,운송장비 대여,7
41360256,유원지·오락,79
41360256,음료 소매,3
41360256,의약·화장품 소매,68
41360256,의원,95
41360256,이용·미용,287
41360256,인쇄·제품제작,36
41360256,일반 교육,139
41360256,일반 숙박,32
41360256,일식,27
41360256,자동차 부품 소매,21
41360256,자동차 수리·세차,100
41360256,장례식장 ,13
41360256,장식품 소매,10
41360256,전문 디자인,62
41360256,조경·유지,3
41360256,종합 소매,242
41360256,주점,144
41360256,중고 상품 소매,22
41360256,중식,55
41360256,철물·건설자재 소매,40
41360256,청소·방제,53
41360256,컴퓨터 수리,6
41360256,통신장비 수리,3
41360256,한식,641
41360256,회계·세무,14
41360259,가구 소매,18
41360259,가전·통신 소매,25
41360259,가전제품 수리,27
41360259,가정용품 대여,19
41360259,고용 알선,4
41360259,광고,22
41360259,교육 지원,8
41360259,구내식당·뷔페,2
41360259,기술 서비스,14
41360259,기타 가정용품 수리,13
41360259,기타 간이,51
41360259,기타 교육,28
41360259,기타 보건,1
41360259,기타 사업 서비스,31
41360259,기타 상품 소매,17
41360259,기타 생활용품 소매,21
41360259,기타 전문 과학,1
41360259,담배 소매,2
41360259,도서관·사적지,1
41360259,동남아시아,1
41360259,모터사이클 소매,1
41360259,모터사이클 수리,1
41360259,법무관련 ,3
41360259,병원,1
41360259,본사·경영 컨설팅,18
41360259,부동산 서비스,58
41360259,비알코올 ,25
41360259,사무 지원,2
41360259,사진 촬영,6
41360259,산업용품 대여,18
41360259,서양식,3
41360259,섬유·의복·신발 소매,50
41360259,세탁,17
41360259,수의,1
41360259,스포츠 서비스,23
41360259,시계·귀금속 소매,2
41360259,시설관리,2
41360259,식료품 소매,64
41360259,식물 소매,7
41360259,안경·정밀기기 소매,11
41360259,애완동물·용품 소매,19
41360259,여행사·보조,5
41360259,연료 소매,21
41360259,오락용품 소매,30
41360259,욕탕·신체관리,2
41360259,운송장비 대여,7
41360259,유원지·오락,22
41360259,음료 소매,1
41360259,의약·화장품 소매,25
41360259,의원,17
41360259,이용·미용,59
41360259,인쇄·제품제작,48
41360259,일반 교육,13
41360259,일반 숙박,2
41360259,일식,4
41360259,자동차 부품 소매,21
41360259,자동차 수리·세차,46
41360259,장례식장 ,7
41360259,장식품 소매,4
41360259,전문 디자인,31
41360259,조경·유지,1
41360259,종합 소매,69
41360259,주점,22
41360259,중고 상품 소매,18
41360259,중식,5
41360259,철물·건설자재 소매,25
41360259,청소·방제,26
41360259,컴퓨터 수리,6
41360259,한식,141
41360259,회계·세무,2
41360262,가구 소매,18
41360262,가전·통신 소매,18
41360262,가전제품 수리,7
41360262,가정용품 대여,9
41360262,고용 알선,5
41360262,광고,28
41360262,교육 지원,4
41360262,구내식당·뷔페,2
41360262,기술 서비스,13
41360262,기타 가정용품 수리,17
41360262,기타 간이,113
41360262,기타 교육,73
41360262,기타 보건,1
41360262,기타 사업 서비스,11
41360262,기타 상품 소매,14
41360262,기타 생활용품 소매,12
41360262,기타 숙박,4
41360262,기타 전문 과학,4
41360262,담배 소매,3
41360262,도서관·사적지,8
41360262,동남아시아,2
41360262,모터사이클 소매,3
41360262,모터사이클 수리,3
41360262,법무관련 ,1
41360262,병원,5
41360262,본사·경영 컨설팅,13
41360262,부동산 서비스,77
41360262,비알코올 ,65
41360262,사진 촬영,6
41360262,산업용품 대여,5
41360262,서양식,7
41360262,섬유·의복·신발 소매,56
41360262,세탁,25
41360262,수의,3
41360262,스포츠 서비스,58
41360262,시계·귀금속 소매,3
41360262,시설관리,1
41360262,식료품 소매,56
41360262,식물 소매,14
41360262,안경·정밀기기 소매,8
41360262,애완동물·용품 소매,18
41360262,여행사·보조,2
41360262,연료 소매,7
41360262,오락용품 소매,20
41360262,욕탕·신체관리,7
41360262,운송장비 대여,4
41360262,유원지·오락,28
41360262,음료 소매,2
41360262,의약·화장품 소매,32
41360262,의원,46
41360262,이용·미용,136
41360262,인쇄·제품제작,33
41360262,일반 교육,58
41360262,일반 숙박,15
41360262,일식,15
41360262,자동차 부품 소매,16
41360262,자동차 수리·세차,72
41360262,장례식장 ,3
41360262,장식품 소매,3
41360262,전문 디자인,21
41360262,종합 소매,97
41360262,주점,37
41360262,중고 상품 소매,4
41360262,중식,19
41360262,철물·건설자재 소매,20
41360262,청소·방제,24
41360262,컴퓨터 수리,9
41360262,한식,268
41360262,회계·세무,2
41360265,가전·통신 소매,8
41360265,가전제품 수리,7
41360265,가정용품 대여,1
41360265,고용 알선,4
41360265,광고,6
41360265,교육 지원,2
41360265,구내식당·뷔페,1
41360265,기술 서비스,4
41360265,기타 가정용품 수리,16
41360265,기타 간이,56
41360265,기타 교육,33
41360265,기타 보건,2
41360265,기타 사업 서비스,2
41360265,기타 상품 소매,6
41360265,기타 생활용품 소매,11
41360265,기타 숙박,1
41360265,담배 소매,2
41360265,도서관·사적지,5
41360265,동남아시아,2
41360265,법무관련 ,6
41360265,병원,4
41360265,본사·경영 컨설팅,7
41360265,부동산 서비스,43
41360265,비알코올 ,32
41360265,사무 지원,2
41360265,사진 촬영,3
41360265,산업용품 대여,5
41360265,서양식,3
41360265,섬유·의복·신발 소매,24
41360265,세탁,11
41360265,수의,2
41360265,스포츠 서비스,21
41360265,시계·귀금속 소매,3
41360265,식료품 소매,32
41360265,식물 소매,2
41360265,안경·정밀기기 소매,4
41360265,애완동물·용품 소매,7
41360265,연료 소매,3
41360265,오락용품 소매,10
41360265,욕탕·신체관리,5
41360265,운송장비 대여,1
41360265,유원지·오락,17
41360265,의약·화장품 소매,29
41360265,의원,32
41360265,이용·미용,64
41360265,일반 교육,24
41360265,일반 숙박,5
41360265,일식,3
41360265,자동차 부품 소매,3
41360265,자동차 수리·세차,18
41360265,장식품 소매,1
41360265,전문 디자인,13
41360265,종합 소매,35
41360265,주점,27
41360265,중고 상품 소매,4
41360265,중식,8
41360265,철물·건설자재 소매,7
41360265,청소·방제,12
41360265,컴퓨터 수리,2
41360265,한식,106
41360265,회계·세무,1
41360310,가구 소매,1
41360310,가전·통신 소매,11
41360310,가전제품 수리,4
41360310,가정용품 대여,1
41360310,고용 알선,2
41360310,광고,1
41360310,교육 지원,2
41360310,기술 서비스,6
41360310,기타 가정용품 수리,4
41360310,기타 간이,36
41360310,기타 개인,1
41360310,기타 교육,32
41360310,기타 사업 서비스,6
41360310,기타 상품 소매,9
41360310,기타 생활용품 소매,6
41360310,기타 전문 과학,1
41360310,도서관·사적지,1
41360310,동남아시아,1
41360310,모터사이클 소매,1
41360310,법무관련 ,1
41360310,본사·경영 컨설팅,6
41360310,부동산 서비스,21
41360310,비알코올 ,27
41360310,사진 촬영,7
41360310,산업용품 대여,7
41360310,서양식,2
41360310,섬유·의복·신발 소매,22
41360310,세탁,7
41360310,수의,1
41360310,스포츠 서비스,25
41360310,시계·귀금속 소매,2
41360310,식료품 소매,37
41360310,식물 소매,11
41360310,안경·정밀기기 소매,2
41360310,애완동물·용품 소매,6
41360310,연료 소매,6
41360310,오락용품 소매,9
41360310,욕탕·신체관리,5
41360310,운송장비 대여,1
41360310,유원지·오락,17
41360310,의약·화장품 소매,10
41360310,의원,17
41360310,이용·미용,34
41360310,인쇄·제품제작,3
41360310,일반 교육,27
41360310,일반 숙박,16
41360310,일식,3
41360310,자동차 부품 소매,4
41360310,자동차 수리·세차,23
41360310,장례식장 ,1
41360310,전문 디자인,13
41360310,조경·유지,2
41360310,종합 소매,37
41360310,주점,10
41360310,중고 상품 소매,8
41360310,중식,5
41360310,철물·건설자재 소매,8
41360310,청소·방제,17
41360310,한식,102
41360340,가구 소매,9
41360340,가전·통신 소매,3
41360340,가전제품 수리,5
41360340,가정용품 대여,7
41360340,고용 알선,1
41360340,광고,10
41360340,교육 지원,4
41360340,구내식당·뷔페,5
41360340,기술 서비스,7
41360340,기타 가정용품 수리,4
41360340,기타 간이,18
41360340,기타 교육,24
41360340,기타 사업 서비스,10
41360340,기타 상품 소매,15
41360340,기타 생활용품 소매,5
41360340,기타 숙박,2
41360340,기타 전문 과학,2
41360340,담배 소매,1
41360340,모터사이클 수리,1
41360340,법무관련 ,1
41360340,병원,4
41360340,본사·경영 컨설팅,14
41360340,부동산 서비스,40
41360340,비알코올 ,31
41360340,사진 촬영,5
41360340,산업용품 대여,9
41360340,서양식,2
41360340,섬유·의복·신발 소매,10
41360340,세탁,3
41360340,스포츠 서비스,7
41360340,식료품 소매,25
41360340,식물 소매,2
41360340,애완동물·용품 소매,11
41360340,여행사·보조,4
41360340,연료 소매,7
41360340,오락용품 소매,11
41360340,욕탕·신체관리,4
41360340,유원지·오락,6
41360340,음료 소매,1
41360340,의약·화장품 소매,7
41360340,의원,5
41360340,이용·미용,12
41360340,인쇄·제품제작,4
41360340,일반 교육,4
41360340,일반 숙박,110
41360340,자동차 부품 소매,3
41360340,자동차 수리·세차,10
41360340,장례식장 ,3
41360340,장식품 소매,7
41360340,전문 디자인,23
41360340,조경·유지,3
41360340,종합 소매,52
41360340,주점,3
41360340,중고 상품 소매,10
41360340,중식,5
41360340,철물·건설자재 소매,6
41360340,청소·방제,15
41360340,컴퓨터 수리,1
41360340,통신장비 수리,1
41360340,한식,86
41360360,가구 소매,3
41360360,가전·통신 소매,1
41360360,가전제품 수리,1
41360360,가정용품 대여,6
41360360,광고,2
41360360,교육 지원,3
41360360,기술 서비스,4
41360360,기타 간이,5
41360360,기타 교육,9
41360360,기타 보건,1
41360360,기타 사업 서비스,6
41360360,기타 상품 소매,1
41360360,기타 생활용품 소매,2
41360360,기타 숙박,1
41360360,기타 전문 과학,1
41360360,법무관련 ,1
41360360,본사·경영 컨설팅,9
41360360,부동산 서비스,6
41360360,비알코올 ,30
41360360,사진 촬영,5
41360360,산업용품 대여,2
41360360,서양식,3
41360360,섬유·의복·신발 소매,5
41360360,식료품 소매,17
41360360,식물 소매,8
41360360,애완동물·용품 소매,3
41360360,연료 소매,1
41360360,오락용품 소매,2
41360360,운송장비 대여,1
41360360,유원지·오락,20
41360360,의약·화장품 소매,1
41360360,일반 교육,4
41360360,일반 숙박,9
41360360,일식,1
41360360,자동차 부품 소매,1
41360360,장례식장 ,1
41360360,장식품 소매,7
41360360,전문 디자인,4
41360360,조경·유지,1
41360360,종합 소매,21
41360360,중고 상품 소매,1
41360360,철물·건설자재 소매,1
41360360,청소·방제,5
41360360,한식,66
41360510,가구 소매,1
41360510,가전·통신 소매,21
41360510,가전제품 수리,8
41360510,가정용품 대여,11
41360510,광고,23
41360510,교육 지원,4
41360510,구내식당·뷔페,4
41360510,기술 서비스,16
41360510,기타 가정용품 수리,7
41360510,기타 간이,138
41360510,기타 개인,1
41360510,기타 교육,124
41360510,기타 보건,1
41360510,기타 사업 서비스,9
41360510,기타 상품 소매,8
41360510,기타 생활용품 소매,6
41360510,기타 숙박,1
41360510,기타 전문 과학,5
41360510,담배 소매,6
41360510,도서관·사적지,13
41360510,동남아시아,9
41360510,모터사이클 수리,1
41360510,법무관련 ,7
41360510,병원,6
41360510,본사·경영 컨설팅,23
41360510,부동산 서비스,69
41360510,비알코올 ,82
41360510,사무 지원,2
41360510,사진 촬영,11
41360510,산업용품 대여,3
41360510,서양식,12
41360510,섬유·의복·신발 소매,81
41360510,세탁,17
41360510,수의,4
41360510,스포츠 서비스,42
41360510,시계·귀금속 소매,6
41360510,시설관리,3
41360510,시장 조사,2
41360510,식료품 소매,42
41360510,식물 소매,14
41360510,안경·정밀기기 소매,9
41360510,애완동물·용품 소매,9
41360510,여행사·보조,6
41360510,연료 소매,5
41360510,오락용품 소매,24
41360510,욕탕·신체관리,8
41360510,운송장비 대여,2
41360510,유원지·오락,24
41360510,음료 소매,1
41360510,의약·화장품 소매,42
41360510,의원,71
41360510,이용·미용,162
41360510,인쇄·제품제작,3
41360510,일반 교육,128
41360510,일반 숙박,7
41360510,일식,27
41360510,자동차 부품 소매,2
41360510,자동차 수리·세차,23
41360510,장례식장 ,1
41360510,장식품 소매,3
41360510,전문 디자인,31
41360510,종합 소매,50
41360510,주점,54
41360510,중고 상품 소매,1
41360510,중식,16
41360510,철물·건설자재 소매,7
41360510,청소·방제,23
41360510,컴퓨터 수리,7
41360510,통신장비 수리,3
41360510,한식,208
41360510,회계·세무,8
41360520,가구 소매,2
41360520,가전·통신 소매,9
41360520,가전제품 수리,10
41360520,가정용품 대여,8
41360520,고용 알선,6
41360520,광고,16
41360520,교육 지원,9
41360520,구내식당·뷔페,2
41360520,기술 서비스,20
41360520,기타 가정용품 수리,15
41360520,기타 간이,90
41360520,기타 개인,1
41360520,기타 교육,102
41360520,기타 보건,2
41360520,기타 사업 서비스,4
41360520,기타 상품 소매,12
41360520,기타 생활용품 소매,11
41360520,기타 숙박,2
41360520,기타 전문 과학,3
41360520,도서관·사적지,10
41360520,동남아시아,3
41360520,모터사이클 소매,2
41360520,모터사이클 수리,1
41360520,법무관련 ,1
41360520,병원,6
41360520,본사·경영 컨설팅,19
41360520,부동산 서비스,51
41360520,비알코올 ,39
41360520,사진 촬영,8
41360520,산업용품 대여,2
41360520,서양식,9
41360520,섬유·의복·신발 소매,45
41360520,세탁,10
41360520,수의,2
41360520,스포츠 서비스,37
41360520,시계·귀금속 소매,2
41360520,시설관리,3
41360520,시장 조사,2
41360520,식료품 소매,40
41360520,식물 소매,3
41360520,안경·정밀기기 소매,3
41360520,애완동물·용품 소매,10
41360520,여행사·보조,6
41360520,연료 소매,1
41360520,오락용품 소매,20
41360520,욕탕·신체관리,9
41360520,운송장비 대여,7
41360520,유원지·오락,17
41360520,의약·화장품 소매,41
41360520,의원,30
41360520,이용·미용,136
41360520,인쇄·제품제작,8
41360520,일반 교육,104
41360520,일반 숙박,3
41360520,일식,8
41360520,자동차 부품 소매,4
41360520,자동차 수리·세차,15
41360520,장례식장 ,3
41360520,장식품 소매,2
41360520,전문 디자인,30
41360520,종합 소매,47
41360520,주점,17
41360520,중고 상품 소매,2
41360520,중식,18
41360520,철물·건설자재 소매,11
41360520,청소·방제,24
41360520,컴퓨터 수리,8
41360520,통신장비 수리,1
41360520,한식,138
41360520,회계·세무,5
41360530,가구 소매,4
41360530,가전·통신 소매,18
41360530,가전제품 수리,13
41360530,가정용품 대여,5
41360530,고용 알선,14
41360530,광고,17
41360530,교육 지원,5
41360530,구내식당·뷔페,1
41360530,기술 서비스,46
41360530,기타 가정용품 수리,3
41360530,기타 간이,35
41360530,기타 교육,31
41360530,기타 보건,1
41360530,기타 사업 서비스,7
41360530,기타 상품 소매,4
41360530,기타 생활용품 소매,7
41360530,기타 숙박,2
41360530,기타 전문 과학,2
41360530,담배 소매,1
41360530,도서관·사적지,1
41360530,모터사이클 소매,1
41360530,모터사이클 수리,1
41360530,법무관련 ,11
41360530,병원,2
41360530,본사·경영 컨설팅,7
41360530,부동산 서비스,35
41360530,비알코올 ,27
41360530,사진 촬영,9
41360530,산업용품 대여,6
41360530,섬유·의복·신발 소매,45
41360530,세탁,9
41360530,수의,2
41360530,스포츠 서비스,15
41360530,시계·귀금속 소매,2
41360530,시설관리,1
41360530,시장 조사,1
41360530,식료품 소매,34
41360530,식물 소매,9
41360530,안경·정밀기기 소매,3
41360530,애완동물·용품 소매,4
41360530,여행사·보조,4
41360530,연료 소매,8
41360530,오락용품 소매,18
41360530,욕탕·신체관리,4
41360530,운송장비 대여,1
41360530,유원지·오락,22
41360530,음료 소매,2
41360530,의약·화장품 소매,31
41360530,의원,19
41360530,이용·미용,47
41360530,인쇄·제품제작,7
41360530,일반 교육,8
41360530,일반 숙박,4
41360530,일식,3
41360530,자동차 부품 소매,7
41360530,자동차 수리·세차,29
41360530,장례식장 ,6
41360530,장식품 소매,1
41360530,전문 디자인,12
41360530,조경·유지,4
41360530,종합 소매,41
41360530,주점,15
41360530,중고 상품 소매,6
41360530,중식,10
41360530,철물·건설자재 소매,14
41360530,청소·방제,27
41360530,컴퓨터 수리,7
41360530,한식,112
41360530,회계·세무,1
41360540,가구 소매,10
41360540,가전·통신 소매,15
41360540,가전제품 수리,7
41360540,가정용품 대여,12
41360540,고용 알선,1
41360540,광고,6
41360540,교육 지원,1
41360540,구내식당·뷔페,1
41360540,기술 서비스,13
41360540,기타 가정용품 수리,5
41360540,기타 간이,3
41360540,기타 개인,1
41360540,기타 교육,7
41360540,기타 사업 서비스,9
41360540,기타 상품 소매,7
41360540,기타 생활용품 소매,5
41360540,기타 전문 과학,1
41360540,모터사이클 소매,1
41360540,모터사이클 수리,1
41360540,법무관련 ,1
41360540,본사·경영 컨설팅,5
41360540,부동산 서비스,31
41360540,비알코올 ,7
41360540,사무 지원,2
41360540,사진 촬영,7
41360540,산업용품 대여,13
41360540,서양식,3
41360540,섬유·의복·신발 소매,91
41360540,세탁,1
41360540,스포츠 서비스,8
41360540,시설관리,1
41360540,식료품 소매,22
41360540,식물 소매,12
41360540,애완동물·용품 소매,9
41360540,연료 소매,17
41360540,오락용품 소매,41
